GeneID	I1_plate5_F_5	I1_plate5_F_6	I1_plate5_A_7	I1_plate11_H_10	I1_plate9_H_1	I1_plate10_F_2	I1_plate11_H_6	I1_plate16_B_10	I1_plate17_A_7	I1_plate9_A_3	I1_plate6_E_7	I1_plate16_G_3	I1_plate16_E_7	I1_plate5_G_9	I1_plate16_E_12	I1_plate5_F_3	I1_plate8_D_6	I1_plate17_F_12	I1_plate16_F_4	I1_plate10_B_2	I1_plate6_E_6	I1_plate6_D_12	I1_plate18_H_1	I1_plate15_C_8	I1_plate8_B_7	I1_plate6_C_6	I1_plate7_C_12	I1_plate5_F_10	I1_plate8_G_6	I1_plate19_B_6	I1_plate7_E_3	I1_plate15_G_12	I1_plate19_A_7	I1_plate4_H_9	I1_plate15_E_9	I1_plate19_D_6	I1_plate6_G_11	I1_plate19_E_5	I1_plate18_H_8	I1_plate7_G_9	I1_plate18_G_2	I1_plate4_B_12	I1_plate19_F_10	I1_plate5_G_1	I1_plate15_D_10	I1_plate7_F_5	I1_plate17_H_1	I1_plate3_F_10	I1_plate17_B_4	I1_plate6_A_6	I1_plate7_H_4	I1_plate19_D_1	I1_plate4_F_8	I1_plate16_A_6	I1_plate3_A_10	I1_plate4_G_8	I1_plate4_F_9	I1_plate4_A_1	I1_plate15_B_11	I1_plate3_A_12	I1_plate19_B_12	I1_plate3_F_3	I1_plate8_D_10	I1_plate9_F_6	I1_plate6_E_2	I1_plate9_H_11	I1_plate8_G_1	I1_plate15_B_1	I1_plate17_B_1	I1_plate16_B_2	I1_plate16_C_9	I1_plate6_F_8	I1_plate11_F_1	I1_plate7_B_6	I1_plate19_A_4	I1_plate8_E_11	I1_plate10_B_4	I1_plate10_C_2	I1_plate8_A_2	I1_plate10_F_8	I1_plate3_D_3	I1_plate18_H_6	I1_plate8_B_9	I1_plate18_F_5	I1_plate15_A_12	I1_plate17_E_8	I1_plate3_C_11	I1_plate15_H_5	I1_plate4_B_3	I1_plate18_C_3	I1_plate17_C_7	I1_plate18_D_3	I1_plate15_F_5	I1_plate9_C_6	I1_plate16_C_6	I1_plate15_G_8	I1_plate9_B_2	I1_plate11_A_2	I1_plate17_A_9	I1_plate17_A_4
DVL2 (ENSG00000004975)	0	0	0	0	0	0	64	0	12	0	0	0	0	2	0	0	0	0	73	9	0	0	0	0	0	0	0	0	85	0	2	0	51	0	0	0	0	0	8	165	0	0	0	0	190	533	3	90	278	0	147	0	0	141	0	0	0	1	0	0	45	0	22	190	0	0	0	0	193	0	220	0	0	0	0	0	26	0	0	199	23	1	0	0	147	0	0	0	0	166	41	126	0	0	0	0	0	0	0	0
UPF1 (ENSG00000005007)	0	0	0	0	0	0	0	0	0	38	29	0	234	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0
SKAP2 (ENSG00000005020)	61	97	42	0	16	0	21	0	1	0	0	0	0	17	36	94	82	35	98	83	0	82	3	20	17	18	70	81	71	0	14	0	15	70	23	17	39	0	0	24	0	68	43	0	123	0	38	0	0	22	19	69	7	62	151	0	15	0	44	46	0	7	0	154	0	0	0	42	73	0	0	0	0	0	1	8	46	0	0	229	0	119	0	0	0	29	95	75	150	0	59	58	0	52	0	12	56	0	99	71
SLC25A5 (ENSG00000005022)	81	79	557	234	86	316	85	0	46	237	224	1	110	346	287	96	37	142	301	234	0	132	265	477	657	436	118	444	247	182	736	0	334	160	12	460	287	81	111	694	62	12	54	80	193	360	99	576	114	152	202	104	1272	0	169	42	65	277	162	55	47	172	457	673	0	71	10	162	0	104	120	203	121	462	7	42	375	244	1	71	218	338	212	78	133	121	887	203	602	258	0	0	2	76	2	91	114	524	0	6
CCDC109B (ENSG00000005059)	0	0	0	0	26	0	63	0	0	0	0	0	49	31	0	0	0	0	0	0	0	0	2	1	154	0	23	0	82	32	0	0	62	0	23	0	0	104	43	54	0	0	35	1	0	0	1	129	0	77	78	0	0	0	89	0	0	32	57	1	0	14	95	119	0	12	0	0	0	0	0	0	0	2	0	0	169	0	0	0	64	0	0	145	0	29	0	16	36	31	0	0	77	0	0	0	0	0	111	0
POLR2J (ENSG00000005075)	48	39	0	19	34	51	46	0	0	0	33	1	44	31	0	110	29	4	2	37	83	135	1	47	203	19	7	0	34	3	200	4	21	14	2	31	172	69	64	1	70	1	4	8	0	144	2	96	2	18	105	2	43	0	35	0	43	60	47	1	1	14	156	67	29	21	124	2	0	56	30	50	128	1	0	3	24	20	0	65	0	56	0	3	1	14	83	101	120	140	0	2	110	0	70	35	4	24	8	16
DHX33 (ENSG00000005100)	72	0	0	0	0	0	59	0	0	40	0	23	0	0	0	0	0	0	227	0	42	0	0	0	0	57	0	1	0	0	72	0	0	15	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	67	0	0	32	1	0	53	0	0	0	0	0	0	1	0	0	27	0	0	0	14	0	0	0	34	0	92	0	23	0	1	0	1	0	0	0	0	29	0	49
THSD7A (ENSG00000005108)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LIG3 (ENSG00000005156)	0	1	0	0	12	0	0	0	5	27	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	33	0	0	309	0	149	0	0	0	0	0	0	0	0	91	0	149	0	0	0	0	70	0	0	65	11	59	105	0	0	30	58	0	0	0	0	0	1	0	0	46	0	0	1	103	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	59	0	0	0
RPAP3 (ENSG00000005175)	0	0	9	79	10	7	0	0	0	0	0	0	0	10	0	1	1	0	0	0	17	0	19	0	0	5	0	0	0	0	7	108	0	0	7	1	10	54	0	32	20	50	109	0	1	44	3	158	0	37	7	0	0	0	37	3	43	0	1	4	0	0	19	102	0	5	10	0	81	0	0	14	12	0	0	0	37	9	71	0	136	0	35	0	33	0	44	4	31	0	124	0	14	0	0	0	2	79	37	0
ACSM3 (ENSG00000005187)	0	0	0	117	0	0	0	0	52	0	0	0	0	0	0	37	0	0	140	0	0	0	0	0	0	3	0	0	0	0	0	0	0	18	0	0	0	0	0	2	14	0	34	13	0	0	38	62	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	23	0	5	0	0	0	364	0	0	0	0	113	0	292	0	0	0	0	94	0	0	0	0	0	0	0	7	0	3	0	0	0	0	0	0	146	0
? (ENSG00000005189)	0	109	0	0	0	0	0	0	0	0	0	1	144	0	0	0	34	0	0	26	0	65	0	0	40	0	0	0	0	66	0	0	0	0	0	0	6	22	0	1	0	0	0	0	0	0	0	36	0	0	107	143	156	0	3	35	0	0	0	0	0	0	0	10	0	0	0	152	0	0	0	0	0	0	0	0	0	188	67	0	0	0	15	0	0	24	0	0	35	0	0	0	1	0	0	75	0	160	0	76
CIAPIN1 (ENSG00000005194)	1	0	1	61	0	0	0	0	0	0	76	131	0	95	0	117	0	0	0	0	0	68	207	1	90	167	0	76	146	112	149	0	0	0	5	0	126	0	0	146	0	0	28	0	176	66	1	95	0	0	254	0	0	0	96	0	12	0	0	0	63	0	85	48	16	176	0	54	78	0	0	0	0	0	0	0	0	0	0	8	56	0	0	140	0	0	0	0	148	0	0	2	0	0	0	52	5	0	131	0
SPPL2B (ENSG00000005206)	0	0	0	44	16	1	0	0	27	0	1	0	202	48	0	0	0	151	173	27	24	49	209	206	0	37	63	0	130	0	0	0	1	51	91	389	124	0	321	0	161	0	72	0	40	0	3	99	0	0	71	3	0	288	142	0	52	50	278	12	0	0	167	50	83	0	0	17	0	0	0	0	0	396	55	0	25	0	0	0	0	8	0	0	85	47	28	0	27	413	235	0	0	0	2	0	48	0	1	39
FAM214B (ENSG00000005238)	0	151	0	0	0	78	41	0	0	0	0	35	0	0	0	0	0	290	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	43	126	0	0	0	0	0	0	0	8	0	0	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
PRKAR2B (ENSG00000005249)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	59	0	1	0	0	0	0	10	0	2	0	0	0	9	0	0	0	0	0	0	18	0	0	0	0	0	1	0	4	0	0	2	0	43	0	0	0	0	0	7	0	0	0	0	0	3	90	0	0	240	13	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	19	0	0	0
MSL3 (ENSG00000005302)	70	0	0	0	0	0	0	0	0	0	0	74	0	6	111	32	0	219	0	149	0	75	143	0	306	44	192	0	0	0	0	0	0	66	0	0	0	0	0	0	0	30	0	27	1	0	2	0	0	1	0	0	1	0	133	76	77	0	0	22	0	32	0	98	30	3	65	0	106	102	0	0	0	94	0	0	0	0	0	0	0	0	41	8	0	0	0	0	23	0	0	53	0	0	0	0	35	0	0	3
CREBBP (ENSG00000005339)	0	0	0	0	0	8	0	0	93	14	1	0	0	8	0	9	0	0	0	43	72	0	0	1	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	5	0	0	13	0	0	0	0	3	28	62	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	42	29	90	0	32	0	31	0	0	0	0	10	0	0	3	0	150	0
BZRAP1 (ENSG00000005379)	0	0	0	0	0	0	0	117	0	0	0	0	0	1	0	0	26	0	0	111	102	0	0	0	281	0	0	0	0	0	50	0	0	92	0	0	96	0	0	0	0	0	0	0	0	0	0	15	0	0	4	0	0	0	0	0	67	0	1	55	0	41	0	0	153	0	9	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	0	0	52	0	223	0	0	0	0	0	0	0	0	0	26	0	0	0
MPO (ENSG00000005381)	1	2	0	0	0	142	0	0	0	0	1662	0	0	24	0	14	753	0	0	3084	4214	0	5	0	2	1	1	1	1	3	220	0	0	3297	0	0	958	0	0	2	0	1	0	2	0	1	0	115	0	14	1	0	1	0	1	0	2352	0	0	269	0	2091	6	0	5563	0	1	1	0	0	0	0	0	12	0	0	1	3	1	0	4	0	6	744	677	0	8850	1	2	0	0	0	0	0	0	0	3441	0	1	0
GCFC2 (ENSG00000005436)	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	34	2	0	0	11	0	46	0	0	0	0	0	30	0	0	19	0	21	13	15	0	26	0	0	0	0	197	0	0	0	0	22	27	0	0	0	16	0	49	0	5	0	10	0	27	1	0	119	0	0	0	0	0	0	99	15	0	0	0	0	0	122	0	0	0	0	0	0	89	0	10	0	61	11	2	0	89	0	0	0	0	0	0	1	0
WDR54 (ENSG00000005448)	0	42	0	64	0	0	0	0	0	0	0	1	0	95	0	0	51	0	0	0	0	18	4	203	435	81	0	2	197	78	160	289	18	0	92	83	24	40	0	90	31	0	0	0	0	0	6	46	83	0	47	0	0	0	28	53	0	91	46	4	0	0	140	37	118	0	0	0	0	0	0	114	0	206	94	1	0	25	0	85	37	0	0	7	0	17	83	121	123	112	0	2	0	0	0	0	0	64	55	0
CROT (ENSG00000005469)	0	0	22	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	10	11	0	0	0	0	0	16	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0
KMT2E (ENSG00000005483)	59	1	77	13	139	491	49	31	201	1	1	86	0	12	35	129	93	35	169	238	35	9	2	187	380	89	199	27	398	108	60	111	0	0	791	0	64	0	79	89	0	95	64	12	559	1	59	36	0	74	138	165	206	0	69	84	112	97	89	46	0	62	121	220	111	9	92	124	189	103	13	126	114	250	36	3	320	216	1	526	223	86	70	317	205	28	133	11	1	154	63	1	229	145	49	91	10	107	121	125
RHBDD2 (ENSG00000005486)	148	14	0	30	0	0	0	0	0	0	1	0	169	46	0	0	0	91	0	0	0	165	0	1	0	2	0	0	88	6	142	0	41	0	3	0	0	69	0	0	0	57	65	0	0	0	0	116	0	0	60	90	0	137	0	0	0	39	65	0	0	38	0	57	47	12	169	141	0	0	0	0	172	1	51	0	0	0	0	0	0	215	332	237	0	18	0	0	0	0	17	0	0	0	0	143	0	0	0	0
IBTK (ENSG00000005700)	0	75	28	0	23	12	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	1	0	0	0	0	0	60	48	16	0	0	5	0	0	59	0	0	0	0	0	101	8	107	0	1	14	3	0	0	0	0	0	31	0	0	0	0	0	98	8	0	0	0	0	20	0	0	0	0	0	0	74	0	0	99	44	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	31	0	0	0
ZNF195 (ENSG00000005801)	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	131	77	31	93	0	0	0	0	0	0	0	0	0	50	0	0	0	13	0	0	1	109	127	0	5	0	0	0	1	111	8	21	0	0	107	0	0	108	0	0	29	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	105	97	2	32	0	0	0	0	0	23	0	46	0	0	43	0	0	0
MYCBP2 (ENSG00000005810)	120	40	91	2	0	232	41	132	1	78	0	0	0	3	0	171	2	160	1	151	175	0	2	0	1	0	40	0	110	21	0	52	0	47	128	123	80	13	0	20	0	0	3	39	12	0	4	142	81	1	17	57	85	0	1	72	161	56	0	20	11	136	0	66	4	0	0	1	0	115	0	1	0	0	0	50	113	90	0	0	42	0	274	27	0	0	22	12	0	88	0	4	0	155	0	0	68	115	39	0
FBXL3 (ENSG00000005812)	0	0	0	0	0	0	0	0	0	0	0	0	78	1	0	0	0	10	0	0	0	26	6	45	0	0	0	0	31	18	0	145	36	3	50	0	0	0	52	90	0	0	39	7	0	0	0	0	0	0	1	0	86	0	0	0	0	0	0	5	81	0	0	201	0	14	55	0	0	0	0	0	0	0	0	1	212	0	0	0	0	0	290	4	0	0	13	0	42	0	0	21	0	0	0	17	17	0	0	0
ITGAL (ENSG00000005844)	415	0	2	0	29	25	0	253	0	0	90	0	216	0	0	0	0	0	0	0	0	63	1	253	54	0	120	0	69	111	89	173	22	18	0	0	0	84	0	0	0	0	0	0	0	263	0	83	0	102	0	0	0	0	407	110	30	0	0	3	157	66	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	27	0	0	0	0	0	0	1	117	0	0	61	0	2	0
PDK2 (ENSG00000005882)	0	0	0	0	33	0	75	0	0	0	0	40	97	0	0	173	1	0	0	0	0	0	4	0	0	0	0	163	0	0	2	0	0	0	74	0	0	0	0	2	64	0	0	9	97	144	125	63	139	0	0	60	0	0	0	38	31	26	47	0	0	35	0	41	0	22	66	94	152	0	0	0	0	0	113	0	10	0	0	0	25	0	0	2	0	27	0	0	0	2	62	0	87	2	0	0	0	142	0	0
ZFX (ENSG00000005889)	89	0	0	0	0	0	66	0	0	0	3	4	0	0	0	0	0	0	0	0	5	0	4	0	25	0	96	0	84	0	0	0	0	0	2	0	0	0	91	0	0	4	0	0	264	0	0	70	0	0	0	9	110	0	0	0	0	1	0	0	0	0	40	121	0	33	41	0	0	0	0	0	2	1	0	0	0	0	0	2	83	0	0	88	0	0	22	0	0	1	0	0	0	0	0	107	0	0	0	74
LAMP2 (ENSG00000005893)	136	1	136	0	144	84	112	237	218	130	0	27	85	0	131	176	9	381	234	932	24	0	4	93	353	8	0	0	119	17	2	112	73	120	447	137	77	119	187	63	79	81	75	31	108	179	69	255	92	1	113	77	0	182	108	31	5	45	73	67	4	0	0	226	1	16	19	147	0	0	82	0	168	0	137	0	199	130	0	127	110	68	0	0	1	33	8	237	14	62	0	81	246	21	133	69	20	150	5	0
? (ENSG00000005955)	174	0	0	42	0	133	70	0	0	0	0	0	126	21	0	64	206	0	0	133	23	46	9	0	173	57	256	0	171	0	111	0	0	37	0	43	190	0	0	1	151	99	0	36	1	0	7	134	0	53	54	94	0	0	39	0	6	0	0	1	81	22	0	158	0	14	134	0	0	0	0	46	86	0	62	31	90	1	1	0	38	0	0	88	81	0	179	87	99	121	89	93	43	62	0	115	19	135	0	65
ITGA2B (ENSG00000005961)	0	0	1	1	0	0	0	0	0	0	0	0	231	408	0	0	0	0	0	1	0	0	272	0	0	460	0	0	0	0	0	0	0	0	48	0	0	0	0	4	36	0	0	211	193	1	41	0	0	0	2557	0	116	0	0	0	0	888	104	0	0	19	200	737	0	47	1	0	0	0	0	1	0	221	0	0	306	0	876	1912	105	142	27	0	0	0	0	74	139	0	0	2	148	0	167	155	1	0	0	0
GDE1 (ENSG00000006007)	0	220	0	0	0	1	79	0	0	118	0	0	76	0	0	0	81	0	0	0	36	0	2	0	0	108	0	0	87	0	0	0	0	0	176	0	81	91	0	147	20	169	67	8	0	0	39	134	0	0	0	0	0	0	59	0	6	58	0	39	124	63	0	18	0	0	0	0	0	1	103	118	117	1	105	0	192	0	102	61	90	29	1	112	0	0	0	0	99	147	0	1	0	0	18	0	0	90	0	9
C19orf60 (ENSG00000006015)	1	83	61	57	23	13	35	0	145	0	0	0	0	322	0	198	14	0	43	2	256	0	4	0	0	7	0	0	90	129	92	0	58	66	0	153	64	53	0	93	105	88	13	55	192	0	188	172	1	0	80	0	43	0	1	0	79	28	59	9	0	14	1	106	0	0	221	0	115	219	0	0	0	88	0	0	114	0	235	75	0	62	275	79	156	88	72	5	159	99	0	3	161	16	1	77	40	71	138	0
OSBPL7 (ENSG00000006025)	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	1	0	0	0	0	0	0	0	19	4	0	0	0	0	1	0	0	69	0	0	0	0	164	0	0	0	254	0	0	0	124	0	0	4	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	141	0	135	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
TMEM98 (ENSG00000006042)	0	0	0	0	0	0	0	0	79	86	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	80	0	110	0	2	0	0	1	0	0	86	0	0	0	0
YBX2 (ENSG00000006047)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
MAP3K14 (ENSG00000006062)	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	1	0	0	0	0	4	125	0	46	0	0	0	0	0
? (ENSG00000006114)	0	212	98	0	0	128	0	0	0	1	5	0	101	18	0	47	0	0	0	14	0	0	67	35	329	0	177	1	0	0	0	0	107	0	112	90	0	0	0	154	0	49	16	0	57	60	0	17	1	25	0	7	0	76	107	18	8	16	50	0	89	1	61	18	12	6	0	0	0	0	0	0	0	0	12	0	11	8	0	111	0	0	0	0	96	36	28	0	148	0	0	0	0	0	0	0	0	0	2	0
AP2B1 (ENSG00000006125)	12	103	120	3	4	0	47	0	0	167	0	0	0	11	0	13	10	172	0	51	19	0	0	0	270	5	0	0	52	98	0	14	143	12	40	0	0	0	3	49	0	0	0	23	0	0	17	2	311	0	94	0	0	0	5	0	29	91	95	1	0	0	54	18	14	23	0	23	142	0	59	4	14	119	0	8	84	4	0	28	1	0	54	63	0	2	28	0	120	4	0	14	0	0	0	4	5	82	48	0
ZNF263 (ENSG00000006194)	0	0	0	0	82	0	0	0	0	0	0	0	108	1	0	0	16	0	0	0	0	0	1	0	0	0	0	0	158	0	0	371	114	0	0	0	0	0	116	1	0	82	0	0	0	259	0	0	115	0	0	0	177	0	1	0	0	28	5	45	165	0	92	17	0	16	0	0	189	0	0	0	0	0	0	15	0	0	0	88	26	142	2	41	0	0	0	0	217	1	0	0	0	0	0	0	0	0	0	67
SPATA20 (ENSG00000006282)	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	364	0	1	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	104	61	193	0
TNFRSF12A (ENSG00000006327)	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	2	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RALA (ENSG00000006451)	1	3	33	19	0	99	0	0	52	0	0	0	0	0	0	24	0	289	44	73	3	0	0	81	428	0	129	78	80	0	0	0	0	20	2	0	31	69	21	4	0	26	0	37	0	66	18	9	0	0	0	61	0	0	0	29	5	56	34	28	0	39	49	0	0	51	146	0	3	0	86	65	82	0	53	2	81	0	0	0	0	0	17	76	72	55	202	0	0	2	0	39	160	0	0	0	38	212	1	0
KDM7A (ENSG00000006459)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGK (ENSG00000006530)	0	47	107	0	0	0	1	85	16	97	0	0	23	0	117	0	0	157	0	0	1	58	30	0	65	116	103	0	0	85	0	125	0	0	1	0	32	0	0	4	101	0	0	41	40	113	0	1	106	0	0	0	0	0	14	0	0	115	71	0	0	62	0	130	3	0	0	119	0	62	0	60	200	0	20	0	74	0	0	9	0	26	8	0	101	12	0	0	52	61	0	1	0	44	0	0	0	183	129	49
TTC22 (ENSG00000006555)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	284	0
PHTF2 (ENSG00000006576)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	3	22	0	0	50	0	27	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	280	0	0	0	0	0	0	0	0	42	0	38	53	10	0	0	0	29	0	0	0	1	0	0
FARP2 (ENSG00000006607)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	23	0	0	0	0	22	0	0	0	0	23	1	73	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGCT (ENSG00000006625)	66	0	79	0	0	0	13	0	0	75	57	0	0	34	0	0	16	0	0	26	0	77	0	96	0	0	0	0	132	0	99	0	97	23	0	0	0	0	0	0	1	0	0	19	0	30	0	161	0	1	16	22	0	59	0	0	27	81	0	5	52	4	171	71	76	12	5	0	0	0	0	0	0	39	0	0	292	1	18	164	70	51	7	0	0	0	149	57	0	18	0	33	0	2	31	0	6	191	0	0
DBF4 (ENSG00000006634)	0	0	0	22	0	0	0	0	30	55	0	0	0	0	0	36	0	115	0	51	0	0	40	9	0	34	39	0	57	37	17	0	69	4	0	0	0	0	0	55	0	0	0	0	0	34	1	1	0	0	8	0	0	0	0	7	34	41	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	139	0	1	61	0	0	126	1	1	47	0	0	0	0	0	28	11	0	0	28	0	0	0	4	0	0	0
TBXA2R (ENSG00000006638)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	22	0	0	19	0	0	0	0	0	0	0	0	0	0	0	56	0	0	14	69	0	0	102	1	104	0	0	88	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	109	0	107	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0
IFRD1 (ENSG00000006652)	102	0	0	54	0	249	77	0	0	5	0	0	112	0	0	58	0	1	0	158	0	29	2	0	0	0	193	0	0	95	35	0	10	0	0	45	0	35	0	15	0	0	10	0	0	0	2	0	135	0	0	112	0	0	0	22	17	41	34	11	0	23	10	0	0	0	0	0	0	84	39	12	0	0	0	0	0	1	0	303	0	0	0	0	0	0	0	0	85	14	0	1	0	0	0	16	1	0	46	0
COX10 (ENSG00000006695)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	114	22	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	97	0	0	38	0	1	135	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0
GTF2IRD1 (ENSG00000006704)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAF1 (ENSG00000006712)	0	155	1	0	1	0	80	130	0	0	0	0	0	53	0	0	43	215	0	53	0	92	1	195	0	0	0	2	0	89	78	305	24	0	0	0	0	0	0	0	0	178	0	56	0	0	1	82	0	0	89	0	0	0	16	0	0	1	84	84	77	0	0	0	0	0	0	0	0	0	85	1	54	135	0	17	92	0	0	0	28	0	0	0	0	0	0	0	13	0	172	0	293	0	0	0	4	0	0	0
